#Data tag : 19v3 , Norm tag: None
run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
317297:6749,608:608,06/01/18 15:30:24,HLT_Mu8_IP3_part1_v2,0.000027368,0.000026803,19.7,HFOC
317297:6749,609:609,06/01/18 15:30:48,HLT_Mu8_IP3_part1_v2,0.000027358,0.000026791,19.7,HFOC
317297:6749,610:610,06/01/18 15:31:11,HLT_Mu8_IP3_part1_v2,0.000027345,0.000026780,19.7,HFOC
317297:6749,611:611,06/01/18 15:31:34,HLT_Mu8_IP3_part1_v2,0.000027337,0.000026771,19.7,HFOC
317297:6749,612:612,06/01/18 15:31:58,HLT_Mu8_IP3_part1_v2,0.000027318,0.000026756,19.7,HFOC
317297:6749,613:613,06/01/18 15:32:21,HLT_Mu8_IP3_part1_v2,0.000027225,0.000026666,19.6,HFOC
317297:6749,614:614,06/01/18 15:32:44,HLT_Mu8_IP3_part1_v2,0.000027295,0.000026733,19.7,HFOC
317297:6749,615:615,06/01/18 15:33:08,HLT_Mu8_IP3_part1_v2,0.000027286,0.000026723,19.6,HFOC
317297:6749,616:616,06/01/18 15:33:31,HLT_Mu8_IP3_part1_v2,0.000027223,0.000026664,19.6,HFOC
317297:6749,617:617,06/01/18 15:33:54,HLT_Mu8_IP3_part1_v2,0.000027206,0.000026646,19.6,HFOC
317297:6749,618:618,06/01/18 15:34:18,HLT_Mu8_IP3_part1_v2,0.000027201,0.000026643,19.6,HFOC
317297:6749,619:619,06/01/18 15:34:41,HLT_Mu8_IP3_part1_v2,0.000027167,0.000026610,19.6,HFOC
317297:6749,620:620,06/01/18 15:35:04,HLT_Mu8_IP3_part1_v2,0.000027149,0.000026592,19.5,HFOC
317297:6749,621:621,06/01/18 15:35:27,HLT_Mu8_IP3_part1_v2,0.000027134,0.000026578,19.5,HFOC
317297:6749,622:622,06/01/18 15:35:51,HLT_Mu8_IP3_part1_v2,0.000027122,0.000026566,19.5,HFOC
317297:6749,623:623,06/01/18 15:36:14,HLT_Mu8_IP3_part1_v2,0.000027095,0.000026540,19.5,HFOC
317297:6749,624:624,06/01/18 15:36:37,HLT_Mu8_IP3_part1_v2,0.000027069,0.000026515,19.5,HFOC
317297:6749,625:625,06/01/18 15:37:01,HLT_Mu8_IP3_part1_v2,0.000027047,0.000026494,19.5,HFOC
317297:6749,626:626,06/01/18 15:37:24,HLT_Mu8_IP3_part1_v2,0.000027027,0.000026475,19.5,HFOC
317297:6749,627:627,06/01/18 15:37:47,HLT_Mu8_IP3_part1_v2,0.000027014,0.000026423,19.5,HFOC
317297:6749,628:628,06/01/18 15:38:11,HLT_Mu8_IP3_part1_v2,0.000027002,0.000026451,19.4,HFOC
317297:6749,629:629,06/01/18 15:38:34,HLT_Mu8_IP3_part1_v2,0.000026993,0.000026442,19.4,HFOC
317297:6749,630:630,06/01/18 15:38:57,HLT_Mu8_IP3_part1_v2,0.000026974,0.000026423,19.4,HFOC
317297:6749,631:631,06/01/18 15:39:21,HLT_Mu8_IP3_part1_v2,0.000026954,0.000026403,19.4,HFOC
317297:6749,632:632,06/01/18 15:39:44,HLT_Mu8_IP3_part1_v2,0.000026940,0.000025194,19.4,HFOC
317297:6749,633:633,06/01/18 15:40:07,HLT_Mu8_IP3_part1_v2,0.000026920,0.000026370,19.4,HFOC
317297:6749,634:634,06/01/18 15:40:30,HLT_Mu8_IP3_part1_v2,0.000026897,0.000026349,19.4,HFOC
317297:6749,635:635,06/01/18 15:40:54,HLT_Mu8_IP3_part1_v2,0.000026845,0.000026296,19.3,HFOC
317297:6749,636:636,06/01/18 15:41:17,HLT_Mu8_IP3_part1_v2,0.000026852,0.000026306,19.3,HFOC
317297:6749,637:637,06/01/18 15:41:40,HLT_Mu8_IP3_part1_v2,0.000026846,0.000026301,19.3,HFOC
317297:6749,638:638,06/01/18 15:42:04,HLT_Mu8_IP3_part1_v2,0.000026870,0.000026322,19.3,HFOC
317297:6749,639:639,06/01/18 15:42:27,HLT_Mu8_IP3_part1_v2,0.000026833,0.000026288,19.3,HFOC
317297:6749,640:640,06/01/18 15:42:50,HLT_Mu8_IP3_part1_v2,0.000026805,0.000026260,19.3,HFOC
317297:6749,641:641,06/01/18 15:43:14,HLT_Mu8_IP3_part1_v2,0.000026784,0.000025832,19.3,HFOC
317297:6749,642:642,06/01/18 15:43:37,HLT_Mu8_IP3_part1_v2,0.000026765,0.000026221,19.3,HFOC
317297:6749,643:643,06/01/18 15:44:00,HLT_Mu8_IP3_part1_v2,0.000026747,0.000026204,19.3,HFOC
317297:6749,644:644,06/01/18 15:44:24,HLT_Mu8_IP3_part1_v2,0.000026729,0.000026187,19.2,HFOC
317297:6749,645:645,06/01/18 15:44:47,HLT_Mu8_IP3_part1_v2,0.000026665,0.000026125,19.2,HFOC
317297:6749,646:646,06/01/18 15:45:10,HLT_Mu8_IP3_part1_v2,0.000026716,0.000026173,19.2,HFOC
317297:6749,647:647,06/01/18 15:45:34,HLT_Mu8_IP3_part1_v2,0.000026691,0.000026113,19.2,HFOC
317297:6749,648:648,06/01/18 15:45:57,HLT_Mu8_IP3_part1_v2,0.000026669,0.000026130,19.2,HFOC
317297:6749,649:649,06/01/18 15:46:20,HLT_Mu8_IP3_part1_v2,0.000006878,0.000006803,5.0,HFOC
317297:6749,650:650,06/01/18 15:46:43,HLT_Mu8_IP3_part1_v2,0.000010301,0.000010178,7.4,HFOC
317297:6749,651:651,06/01/18 15:47:07,HLT_Mu8_IP3_part1_v2,0.000021099,0.000020738,15.2,HFOC
317297:6749,652:652,06/01/18 15:47:30,HLT_Mu8_IP3_part1_v2,0.000025190,0.000024698,18.1,HFOC
317297:6749,653:653,06/01/18 15:47:53,HLT_Mu8_IP3_part1_v2,0.000016668,0.000016414,12.0,HFOC
317297:6749,654:654,06/01/18 15:48:17,HLT_Mu8_IP3_part1_v2,0.000005258,0.000005206,3.8,HFOC
317297:6749,655:655,06/01/18 15:48:40,HLT_Mu8_IP3_part1_v2,0.000014896,0.000014683,10.7,HFOC
317297:6749,656:656,06/01/18 15:49:03,HLT_Mu8_IP3_part1_v2,0.000005826,0.000005767,4.2,HFOC
317297:6749,657:657,06/01/18 15:49:27,HLT_Mu8_IP3_part1_v2,0.000013705,0.000013520,9.9,HFOC
317297:6749,658:658,06/01/18 15:49:50,HLT_Mu8_IP3_part1_v2,0.000024356,0.000023898,17.5,HFOC
317297:6749,659:659,06/01/18 15:50:13,HLT_Mu8_IP3_part1_v2,0.000024153,0.000023695,17.4,HFOC
317297:6749,660:660,06/01/18 15:50:37,HLT_Mu8_IP3_part1_v2,0.000013015,0.000012839,9.4,HFOC
317297:6749,661:661,06/01/18 15:51:00,HLT_Mu8_IP3_part1_v2,0.000004853,0.000004806,3.5,HFOC
317297:6749,662:662,06/01/18 15:51:23,HLT_Mu8_IP3_part1_v2,0.000024408,0.000023949,17.6,HFOC
317297:6749,663:663,06/01/18 15:51:47,HLT_Mu8_IP3_part1_v2,0.000026406,0.000025875,19.0,HFOC
317297:6749,664:664,06/01/18 15:52:10,HLT_Mu8_IP3_part1_v2,0.000026394,0.000025863,19.0,HFOC
317297:6749,665:665,06/01/18 15:52:33,HLT_Mu8_IP3_part1_v2,0.000026382,0.000025081,19.0,HFOC
317297:6749,666:666,06/01/18 15:52:56,HLT_Mu8_IP3_part1_v2,0.000026362,0.000025832,19.0,HFOC
317297:6749,667:667,06/01/18 15:53:20,HLT_Mu8_IP3_part1_v2,0.000026349,0.000025820,19.0,HFOC
317297:6749,668:668,06/01/18 15:53:43,HLT_Mu8_IP3_part1_v2,0.000026329,0.000025800,19.0,HFOC
317297:6749,669:669,06/01/18 15:54:06,HLT_Mu8_IP3_part1_v2,0.000026306,0.000025777,18.9,HFOC
317297:6749,670:670,06/01/18 15:54:30,HLT_Mu8_IP3_part1_v2,0.000026275,0.000025748,18.9,HFOC
317297:6749,671:671,06/01/18 15:54:53,HLT_Mu8_IP3_part1_v2,0.000026258,0.000025365,18.9,HFOC
317297:6749,672:672,06/01/18 15:55:16,HLT_Mu8_IP3_part1_v2,0.000026250,0.000025724,18.9,HFOC
317297:6749,673:673,06/01/18 15:55:40,HLT_Mu8_IP3_part1_v2,0.000026242,0.000025716,18.9,HFOC
317297:6749,674:674,06/01/18 15:56:03,HLT_Mu8_IP3_part1_v2,0.000026223,0.000025697,18.9,HFOC
317297:6749,675:675,06/01/18 15:56:26,HLT_Mu8_IP3_part1_v2,0.000026215,0.000025442,18.9,HFOC
317297:6749,676:676,06/01/18 15:56:50,HLT_Mu8_IP3_part1_v2,0.000026196,0.000025551,18.9,HFOC
317297:6749,677:677,06/01/18 15:57:13,HLT_Mu8_IP3_part1_v2,0.000026189,0.000025665,18.9,HFOC
317297:6749,678:678,06/01/18 15:57:36,HLT_Mu8_IP3_part1_v2,0.000026174,0.000025651,18.8,HFOC
317297:6749,679:679,06/01/18 15:57:59,HLT_Mu8_IP3_part1_v2,0.000026149,0.000025627,18.8,HFOC
317297:6749,680:680,06/01/18 15:58:23,HLT_Mu8_IP3_part1_v2,0.000026129,0.000025608,18.8,HFOC
317297:6749,681:681,06/01/18 15:58:46,HLT_Mu8_IP3_part1_v2,0.000026096,0.000025575,18.8,HFOC
317297:6749,682:682,06/01/18 15:59:09,HLT_Mu8_IP3_part1_v2,0.000026051,0.000025532,18.8,HFOC
317297:6749,683:683,06/01/18 15:59:33,HLT_Mu8_IP3_part1_v2,0.000026102,0.000025216,18.8,HFOC
317297:6749,684:684,06/01/18 15:59:56,HLT_Mu8_IP3_part1_v2,0.000026099,0.000025578,18.8,HFOC
317297:6749,685:685,06/01/18 16:00:19,HLT_Mu8_IP3_part1_v2,0.000026045,0.000025526,18.8,HFOC
317297:6749,686:686,06/01/18 16:00:43,HLT_Mu8_IP3_part1_v2,0.000026042,0.000025487,18.8,HFOC
317297:6749,687:687,06/01/18 16:01:06,HLT_Mu8_IP3_part1_v2,0.000026014,0.000025496,18.7,HFOC
317297:6749,688:688,06/01/18 16:01:29,HLT_Mu8_IP3_part1_v2,0.000025988,0.000025471,18.7,HFOC
317297:6749,689:689,06/01/18 16:01:53,HLT_Mu8_IP3_part1_v2,0.000025971,0.000025455,18.7,HFOC
317297:6749,690:690,06/01/18 16:02:16,HLT_Mu8_IP3_part1_v2,0.000025959,0.000025443,18.7,HFOC
317297:6749,691:691,06/01/18 16:02:39,HLT_Mu8_IP3_part1_v2,0.000025934,0.000025418,18.7,HFOC
317297:6749,692:692,06/01/18 16:03:03,HLT_Mu8_IP3_part1_v2,0.000025920,0.000025406,18.7,HFOC
317297:6749,693:693,06/01/18 16:03:26,HLT_Mu8_IP3_part1_v2,0.000025901,0.000025386,18.6,HFOC
317297:6749,694:694,06/01/18 16:03:49,HLT_Mu8_IP3_part1_v2,0.000025884,0.000025371,18.6,HFOC
317297:6749,695:695,06/01/18 16:04:12,HLT_Mu8_IP3_part1_v2,0.000025789,0.000025279,18.6,HFOC
317297:6749,696:696,06/01/18 16:04:36,HLT_Mu8_IP3_part1_v2,0.000025884,0.000025371,18.6,HFOC
317297:6749,697:697,06/01/18 16:04:59,HLT_Mu8_IP3_part1_v2,0.000025876,0.000024212,18.6,HFOC
317297:6749,698:698,06/01/18 16:05:22,HLT_Mu8_IP3_part1_v2,0.000025796,0.000025287,18.6,HFOC
317297:6749,699:699,06/01/18 16:05:46,HLT_Mu8_IP3_part1_v2,0.000025798,0.000025288,18.6,HFOC
317297:6749,700:700,06/01/18 16:06:09,HLT_Mu8_IP3_part1_v2,0.000025775,0.000025265,18.6,HFOC
317297:6749,701:701,06/01/18 16:06:32,HLT_Mu8_IP3_part1_v2,0.000025760,0.000025250,18.5,HFOC
317297:6749,702:702,06/01/18 16:06:56,HLT_Mu8_IP3_part1_v2,0.000025740,0.000025232,18.5,HFOC
317297:6749,703:703,06/01/18 16:07:19,HLT_Mu8_IP3_part1_v2,0.000025739,0.000025231,18.5,HFOC
317297:6749,704:704,06/01/18 16:07:42,HLT_Mu8_IP3_part1_v2,0.000025730,0.000025222,18.5,HFOC
317297:6749,705:705,06/01/18 16:08:06,HLT_Mu8_IP3_part1_v2,0.000025713,0.000025205,18.5,HFOC
317297:6749,706:706,06/01/18 16:08:29,HLT_Mu8_IP3_part1_v2,0.000025692,0.000025184,18.5,HFOC
317297:6749,707:707,06/01/18 16:08:52,HLT_Mu8_IP3_part1_v2,0.000025666,0.000025160,18.5,HFOC
317297:6749,708:708,06/01/18 16:09:15,HLT_Mu8_IP3_part1_v2,0.000025656,0.000025142,18.5,HFOC
317297:6749,709:709,06/01/18 16:09:39,HLT_Mu8_IP3_part1_v2,0.000025649,0.000025144,18.5,HFOC
317297:6749,710:710,06/01/18 16:10:02,HLT_Mu8_IP3_part1_v2,0.000025630,0.000025126,18.5,HFOC
317297:6749,711:711,06/01/18 16:10:25,HLT_Mu8_IP3_part1_v2,0.000025614,0.000025110,18.4,HFOC
317297:6749,712:712,06/01/18 16:10:49,HLT_Mu8_IP3_part1_v2,0.000025592,0.000025088,18.4,HFOC
317297:6749,713:713,06/01/18 16:11:12,HLT_Mu8_IP3_part1_v2,0.000025580,0.000025077,18.4,HFOC
317297:6749,714:714,06/01/18 16:11:35,HLT_Mu8_IP3_part1_v2,0.000025570,0.000024709,18.4,HFOC
317297:6749,715:715,06/01/18 16:11:59,HLT_Mu8_IP3_part1_v2,0.000025549,0.000022906,18.4,HFOC
317297:6749,716:716,06/01/18 16:12:22,HLT_Mu8_IP3_part1_v2,0.000025503,0.000019286,18.4,HFOC
317297:6749,717:717,06/01/18 16:12:45,HLT_Mu8_IP3_part1_v2,0.000025462,0.000024963,18.3,HFOC
317297:6749,718:718,06/01/18 16:13:09,HLT_Mu8_IP3_part1_v2,0.000025500,0.000024999,18.4,HFOC
317297:6749,719:719,06/01/18 16:13:32,HLT_Mu8_IP3_part1_v2,0.000025509,0.000025009,18.4,HFOC
317297:6749,720:720,06/01/18 16:13:55,HLT_Mu8_IP3_part1_v2,0.000025492,0.000024992,18.4,HFOC
317297:6749,721:721,06/01/18 16:14:19,HLT_Mu8_IP3_part1_v2,0.000025448,0.000024949,18.3,HFOC
317297:6749,722:722,06/01/18 16:14:42,HLT_Mu8_IP3_part1_v2,0.000025448,0.000024950,18.3,HFOC
317297:6749,723:723,06/01/18 16:15:05,HLT_Mu8_IP3_part1_v2,0.000025422,0.000024924,18.3,HFOC
317297:6749,724:724,06/01/18 16:15:28,HLT_Mu8_IP3_part1_v2,0.000025410,0.000024913,18.3,HFOC
317297:6749,725:725,06/01/18 16:15:52,HLT_Mu8_IP3_part1_v2,0.000025393,0.000024896,18.3,HFOC
317297:6749,726:726,06/01/18 16:16:15,HLT_Mu8_IP3_part1_v2,0.000025375,0.000024879,18.3,HFOC
317297:6749,727:727,06/01/18 16:16:38,HLT_Mu8_IP3_part1_v2,0.000025365,0.000024868,18.3,HFOC
317297:6749,728:728,06/01/18 16:17:02,HLT_Mu8_IP3_part1_v2,0.000025351,0.000024501,18.3,HFOC
317297:6749,729:729,06/01/18 16:17:25,HLT_Mu8_IP3_part1_v2,0.000025325,0.000024831,18.2,HFOC
317297:6749,730:730,06/01/18 16:17:48,HLT_Mu8_IP3_part1_v2,0.000025301,0.000024808,18.2,HFOC
317297:6749,731:731,06/01/18 16:18:12,HLT_Mu8_IP3_part1_v2,0.000025288,0.000024795,18.2,HFOC
317297:6749,732:732,06/01/18 16:18:35,HLT_Mu8_IP3_part1_v2,0.000025266,0.000024773,18.2,HFOC
317297:6749,733:733,06/01/18 16:18:58,HLT_Mu8_IP3_part1_v2,0.000025240,0.000024747,18.2,HFOC
317297:6749,734:734,06/01/18 16:19:22,HLT_Mu8_IP3_part1_v2,0.000025221,0.000024729,18.2,HFOC
317297:6749,735:735,06/01/18 16:19:45,HLT_Mu8_IP3_part1_v2,0.000025208,0.000024718,18.2,HFOC
317297:6749,736:736,06/01/18 16:20:08,HLT_Mu8_IP3_part1_v2,0.000025188,0.000024698,18.1,HFOC
317297:6749,737:737,06/01/18 16:20:32,HLT_Mu8_IP3_part1_v2,0.000025164,0.000024675,18.1,HFOC
317297:6749,738:738,06/01/18 16:20:55,HLT_Mu8_IP3_part1_v2,0.000025208,0.000024717,18.2,HFOC
317297:6749,739:739,06/01/18 16:21:18,HLT_Mu8_IP3_part1_v2,0.000025174,0.000024685,18.1,HFOC
317297:6749,740:740,06/01/18 16:21:41,HLT_Mu8_IP3_part1_v2,0.000025146,0.000024306,18.1,HFOC
317297:6749,741:741,06/01/18 16:22:05,HLT_Mu8_IP3_part1_v2,0.000025141,0.000024653,18.1,HFOC
317297:6749,742:742,06/01/18 16:22:28,HLT_Mu8_IP3_part1_v2,0.000025122,0.000024635,18.1,HFOC
317297:6749,743:743,06/01/18 16:22:51,HLT_Mu8_IP3_part1_v2,0.000025114,0.000024627,18.1,HFOC
317297:6749,744:744,06/01/18 16:23:15,HLT_Mu8_IP3_part1_v2,0.000025099,0.000024612,18.1,HFOC
317297:6749,745:745,06/01/18 16:23:38,HLT_Mu8_IP3_part1_v2,0.000025081,0.000024559,18.1,HFOC
317297:6749,746:746,06/01/18 16:24:01,HLT_Mu8_IP3_part1_v2,0.000025065,0.000024580,18.0,HFOC
317297:6749,747:747,06/01/18 16:24:25,HLT_Mu8_IP3_part1_v2,0.000025032,0.000024547,18.0,HFOC
317297:6749,748:748,06/01/18 16:24:48,HLT_Mu8_IP3_part1_v2,0.000025024,0.000024541,18.0,HFOC
317297:6749,749:749,06/01/18 16:25:11,HLT_Mu8_IP3_part1_v2,0.000025010,0.000024526,18.0,HFOC
317297:6749,750:750,06/01/18 16:25:35,HLT_Mu8_IP3_part1_v2,0.000024995,0.000024512,18.0,HFOC
317297:6749,751:751,06/01/18 16:25:58,HLT_Mu8_IP3_part1_v2,0.000024981,0.000024499,18.0,HFOC
317297:6749,752:752,06/01/18 16:26:21,HLT_Mu8_IP3_part1_v2,0.000024950,0.000024468,18.0,HFOC
317297:6749,753:753,06/01/18 16:26:45,HLT_Mu8_IP3_part1_v2,0.000024944,0.000024462,18.0,HFOC
317297:6749,754:754,06/01/18 16:27:08,HLT_Mu8_IP3_part1_v2,0.000024932,0.000024415,18.0,HFOC
317297:6749,755:755,06/01/18 16:27:31,HLT_Mu8_IP3_part1_v2,0.000024875,0.000024395,17.9,HFOC
317297:6749,756:756,06/01/18 16:27:54,HLT_Mu8_IP3_part1_v2,0.000024910,0.000024430,17.9,HFOC
317297:6749,757:757,06/01/18 16:28:18,HLT_Mu8_IP3_part1_v2,0.000024919,0.000024438,17.9,HFOC
317297:6749,758:758,06/01/18 16:28:41,HLT_Mu8_IP3_part1_v2,0.000024877,0.000024398,17.9,HFOC
317297:6749,759:759,06/01/18 16:29:04,HLT_Mu8_IP3_part1_v2,0.000024855,0.000024376,17.9,HFOC
317297:6749,760:760,06/01/18 16:29:28,HLT_Mu8_IP3_part1_v2,0.000024833,0.000024355,17.9,HFOC
317320:6751,1363:1363,06/02/18 05:27:04,HLT_Mu8_IP3_part1_v2,0.000031958,0.000031221,23.0,HFOC
317320:6751,1364:1364,06/02/18 05:27:27,HLT_Mu8_IP3_part1_v2,0.000031946,0.000030754,23.0,HFOC
317320:6751,1365:1365,06/02/18 05:27:50,HLT_Mu8_IP3_part1_v2,0.000031933,0.000031196,23.0,HFOC
317320:6751,1366:1366,06/02/18 05:28:14,HLT_Mu8_IP3_part1_v2,0.000031918,0.000031138,23.0,HFOC
317320:6751,1367:1367,06/02/18 05:28:37,HLT_Mu8_IP3_part1_v2,0.000031898,0.000031162,23.0,HFOC
317320:6751,1368:1368,06/02/18 05:29:00,HLT_Mu8_IP3_part1_v2,0.000031890,0.000031154,23.0,HFOC
317320:6751,1369:1369,06/02/18 05:29:24,HLT_Mu8_IP3_part1_v2,0.000031873,0.000031138,22.9,HFOC
317320:6751,1370:1370,06/02/18 05:29:47,HLT_Mu8_IP3_part1_v2,0.000031861,0.000031127,22.9,HFOC
317320:6751,1371:1371,06/02/18 05:30:10,HLT_Mu8_IP3_part1_v2,0.000031848,0.000031114,22.9,HFOC
317320:6751,1372:1372,06/02/18 05:30:34,HLT_Mu8_IP3_part1_v2,0.000031828,0.000031037,22.9,HFOC
317320:6751,1373:1373,06/02/18 05:30:57,HLT_Mu8_IP3_part1_v2,0.000031811,0.000031076,22.9,HFOC
317320:6751,1374:1374,06/02/18 05:31:20,HLT_Mu8_IP3_part1_v2,0.000031790,0.000031060,22.9,HFOC
317320:6751,1375:1375,06/02/18 05:31:43,HLT_Mu8_IP3_part1_v2,0.000031770,0.000010469,22.9,HFOC
317320:6751,1376:1376,06/02/18 05:32:07,HLT_Mu8_IP3_part1_v2,0.000031742,0.000008207,22.9,HFOC
317320:6751,1377:1377,06/02/18 05:32:30,HLT_Mu8_IP3_part1_v2,0.000031726,0.000014887,22.8,HFOC
317320:6751,1378:1378,06/02/18 05:32:53,HLT_Mu8_IP3_part1_v2,0.000031702,0.000030971,22.8,HFOC
317320:6751,1379:1379,06/02/18 05:33:17,HLT_Mu8_IP3_part1_v2,0.000031685,0.000030958,22.8,HFOC
317320:6751,1380:1380,06/02/18 05:33:40,HLT_Mu8_IP3_part1_v2,0.000031672,0.000030944,22.8,HFOC
317320:6751,1381:1381,06/02/18 05:34:03,HLT_Mu8_IP3_part1_v2,0.000031643,0.000030917,22.8,HFOC
317320:6751,1382:1382,06/02/18 05:34:27,HLT_Mu8_IP3_part1_v2,0.000031621,0.000030894,22.8,HFOC
317320:6751,1383:1383,06/02/18 05:34:50,HLT_Mu8_IP3_part1_v2,0.000031610,0.000030881,22.8,HFOC
317320:6751,1384:1384,06/02/18 05:35:13,HLT_Mu8_IP3_part1_v2,0.000031594,0.000030867,22.7,HFOC
317320:6751,1385:1385,06/02/18 05:35:37,HLT_Mu8_IP3_part1_v2,0.000031571,0.000030802,22.7,HFOC
317320:6751,1386:1386,06/02/18 05:36:00,HLT_Mu8_IP3_part1_v2,0.000031567,0.000030844,22.7,HFOC
317320:6751,1387:1387,06/02/18 05:36:23,HLT_Mu8_IP3_part1_v2,0.000031527,0.000030801,22.7,HFOC
317320:6751,1388:1388,06/02/18 05:36:46,HLT_Mu8_IP3_part1_v2,0.000031506,0.000030784,22.7,HFOC
317320:6751,1389:1389,06/02/18 05:37:10,HLT_Mu8_IP3_part1_v2,0.000031476,0.000030756,22.7,HFOC
317320:6751,1390:1390,06/02/18 05:37:33,HLT_Mu8_IP3_part1_v2,0.000031495,0.000030764,22.7,HFOC
317320:6751,1391:1391,06/02/18 05:37:56,HLT_Mu8_IP3_part1_v2,0.000031513,0.000030793,22.7,HFOC
317320:6751,1392:1392,06/02/18 05:38:20,HLT_Mu8_IP3_part1_v2,0.000031510,0.000030790,22.7,HFOC
317320:6751,1393:1393,06/02/18 05:38:43,HLT_Mu8_IP3_part1_v2,0.000031447,0.000030729,22.6,HFOC
317320:6751,1394:1394,06/02/18 05:39:06,HLT_Mu8_IP3_part1_v2,0.000031428,0.000030709,22.6,HFOC
317320:6751,1395:1395,06/02/18 05:39:30,HLT_Mu8_IP3_part1_v2,0.000031408,0.000030252,22.6,HFOC
317320:6751,1396:1396,06/02/18 05:39:53,HLT_Mu8_IP3_part1_v2,0.000031392,0.000029723,22.6,HFOC
317320:6751,1397:1397,06/02/18 05:40:16,HLT_Mu8_IP3_part1_v2,0.000031378,0.000030663,22.6,HFOC
317320:6751,1398:1398,06/02/18 05:40:40,HLT_Mu8_IP3_part1_v2,0.000031366,0.000030607,22.6,HFOC
317320:6751,1399:1399,06/02/18 05:41:03,HLT_Mu8_IP3_part1_v2,0.000031341,0.000030626,22.6,HFOC
317320:6751,1400:1400,06/02/18 05:41:26,HLT_Mu8_IP3_part1_v2,0.000031321,0.000030609,22.6,HFOC
317320:6751,1401:1401,06/02/18 05:41:50,HLT_Mu8_IP3_part1_v2,0.000031315,0.000030560,22.5,HFOC
317320:6751,1402:1402,06/02/18 05:42:13,HLT_Mu8_IP3_part1_v2,0.000031296,0.000030584,22.5,HFOC
317320:6751,1403:1403,06/02/18 05:42:36,HLT_Mu8_IP3_part1_v2,0.000031274,0.000030564,22.5,HFOC
317320:6751,1404:1404,06/02/18 05:42:59,HLT_Mu8_IP3_part1_v2,0.000031258,0.000030548,22.5,HFOC
317320:6751,1405:1405,06/02/18 05:43:23,HLT_Mu8_IP3_part1_v2,0.000031219,0.000030510,22.5,HFOC
317320:6751,1406:1406,06/02/18 05:43:46,HLT_Mu8_IP3_part1_v2,0.000031205,0.000030061,22.5,HFOC
317320:6751,1407:1407,06/02/18 05:44:09,HLT_Mu8_IP3_part1_v2,0.000031193,0.000030486,22.5,HFOC
317320:6751,1408:1408,06/02/18 05:44:33,HLT_Mu8_IP3_part1_v2,0.000031157,0.000029978,22.4,HFOC
317320:6751,1409:1409,06/02/18 05:44:56,HLT_Mu8_IP3_part1_v2,0.000031132,0.000030430,22.4,HFOC
317320:6751,1410:1410,06/02/18 05:45:19,HLT_Mu8_IP3_part1_v2,0.000031130,0.000030426,22.4,HFOC
317320:6751,1411:1411,06/02/18 05:45:43,HLT_Mu8_IP3_part1_v2,0.000031119,0.000030413,22.4,HFOC
317320:6751,1412:1412,06/02/18 05:46:06,HLT_Mu8_IP3_part1_v2,0.000031093,0.000030391,22.4,HFOC
317320:6751,1413:1413,06/02/18 05:46:29,HLT_Mu8_IP3_part1_v2,0.000031073,0.000030371,22.4,HFOC
317320:6751,1414:1414,06/02/18 05:46:53,HLT_Mu8_IP3_part1_v2,0.000031060,0.000030358,22.4,HFOC
317320:6751,1415:1415,06/02/18 05:47:16,HLT_Mu8_IP3_part1_v2,0.000031038,0.000030338,22.3,HFOC
317320:6751,1416:1416,06/02/18 05:47:39,HLT_Mu8_IP3_part1_v2,0.000031032,0.000030334,22.3,HFOC
317320:6751,1417:1417,06/02/18 05:48:03,HLT_Mu8_IP3_part1_v2,0.000030986,0.000030288,22.3,HFOC
317320:6751,1418:1418,06/02/18 05:48:26,HLT_Mu8_IP3_part1_v2,0.000030985,0.000030240,22.3,HFOC
317320:6751,1419:1419,06/02/18 05:48:49,HLT_Mu8_IP3_part1_v2,0.000030966,0.000030268,22.3,HFOC
317320:6751,1420:1420,06/02/18 05:49:12,HLT_Mu8_IP3_part1_v2,0.000030944,0.000030248,22.3,HFOC
317320:6751,1421:1421,06/02/18 05:49:36,HLT_Mu8_IP3_part1_v2,0.000030908,0.000030214,22.3,HFOC
317320:6751,1422:1422,06/02/18 05:49:59,HLT_Mu8_IP3_part1_v2,0.000030899,0.000030205,22.2,HFOC
317320:6751,1423:1423,06/02/18 05:50:22,HLT_Mu8_IP3_part1_v2,0.000030874,0.000030179,22.2,HFOC
317320:6751,1424:1424,06/02/18 05:50:46,HLT_Mu8_IP3_part1_v2,0.000030857,0.000030165,22.2,HFOC
317320:6751,1425:1425,06/02/18 05:51:09,HLT_Mu8_IP3_part1_v2,0.000030844,0.000030152,22.2,HFOC
317320:6751,1426:1426,06/02/18 05:51:32,HLT_Mu8_IP3_part1_v2,0.000030831,0.000027734,22.2,HFOC
317320:6751,1427:1427,06/02/18 05:51:56,HLT_Mu8_IP3_part1_v2,0.000030813,0.000022316,22.2,HFOC
317320:6751,1428:1428,06/02/18 05:52:19,HLT_Mu8_IP3_part1_v2,0.000030799,0.000030107,22.2,HFOC
317320:6751,1429:1429,06/02/18 05:52:42,HLT_Mu8_IP3_part1_v2,0.000030768,0.000030080,22.2,HFOC
317320:6751,1430:1430,06/02/18 05:53:06,HLT_Mu8_IP3_part1_v2,0.000030738,0.000030049,22.1,HFOC
317320:6751,1431:1431,06/02/18 05:53:29,HLT_Mu8_IP3_part1_v2,0.000030832,0.000030138,22.2,HFOC
