#Data tag : 19v3 , Norm tag: None
run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
317650:6773,06/10/18 16:01:51,554,HLT_Mu8_IP3_part0_v3,0.018684453,0.018081705
317663:6774,06/11/18 07:48:27,551,HLT_Mu8_IP3_part0_v3,0.018909929,0.018433282
319337:6901,07/08/18 02:05:51,44,HLT_Mu8_IP3_part0_v3,0.001447125,0.001369352
319526:6912,07/12/18 09:28:55,2,HLT_Mu8_IP3_part0_v3,0.000100521,0.000092616
319579:6919,07/13/18 17:16:14,18,HLT_Mu8_IP3_part0_v3,0.000793602,0.000770574
319909:6942,07/19/18 03:03:13,7,HLT_Mu8_IP3_part0_v3,0.002745400,0.001120242
320674:7005,08/01/18 08:16:49,586,HLT_Mu8_IP3_part0_v3,0.006697911,0.006587901
320807:7017,08/03/18 15:28:46,7,HLT_Mu8_IP3_part0_v3,0.001319980,0.000348408
320809:7017,08/03/18 20:14:00,19,HLT_Mu8_IP3_part0_v3,0.000368177,0.000361658
320824:7018,08/04/18 13:04:55,101,HLT_Mu8_IP3_part0_v3,0.002273356,0.002233546
321165:7047,08/12/18 15:19:23,2,HLT_Mu8_IP3_part0_v3,0.000806762,0.000389898
321305:7056,08/15/18 17:44:54,202,HLT_Mu8_IP3_part0_v3,0.004633128,0.004436226
321312:7056,08/15/18 20:56:27,758,HLT_Mu8_IP3_part0_v3,0.012251666,0.011999420
321313:7056,08/16/18 01:56:27,405,HLT_Mu8_IP3_part0_v3,0.005349812,0.005275546
321834:7091,08/27/18 13:00:51,36,HLT_Mu8_IP3_part0_v3,0.001020362,0.000998519
321909:7097,08/29/18 02:32:59,106,HLT_Mu8_IP3_part0_v3,0.002662638,0.002590989
321975:7105,08/30/18 19:41:38,15,HLT_Mu8_IP3_part0_v3,0.000557309,0.000528884
323526:7221,09/26/18 11:25:29,150,HLT_Mu8_IP3_part0_v3,0.003794827,0.003701345
324206:7264,10/07/18 11:52:13,105,HLT_Mu8_IP3_part0_v3,0.002816088,0.002552377
324207:7264,10/07/18 12:44:24,33,HLT_Mu8_IP3_part0_v3,0.000839056,0.000810916
324209:7264,10/07/18 13:02:20,142,HLT_Mu8_IP3_part0_v3,0.003277916,0.003215741
324293:7270,10/09/18 11:52:27,336,HLT_Mu8_IP3_part0_v3,0.008241145,0.008031319
324769:7309,10/17/18 01:34:10,85,HLT_Mu8_IP3_part0_v3,0.002311880,0.002263656
324772:7309,10/17/18 02:48:00,165,HLT_Mu8_IP3_part0_v3,0.003837645,0.003756525
324846:7314,10/18/18 11:47:08,257,HLT_Mu8_IP3_part0_v3,0.006439107,0.006299726
324970:7320,10/20/18 04:13:39,262,HLT_Mu8_IP3_part0_v3,0.006571092,0.006357575
324980:7321,10/20/18 21:48:23,212,HLT_Mu8_IP3_part0_v3,0.005371433,0.005225452
325172:7334,10/24/18 02:38:59,124,HLT_Mu8_IP3_part0_v3,0.003315233,0.003184037
316187:6674,05/12/18 13:14:09,544,HLT_Mu8_IP3_part1_v1,0.016331666,0.015411504
316202:6675,05/13/18 06:41:53,278,HLT_Mu8_IP3_part1_v1,0.008764579,0.008466938
316218:6677,05/13/18 22:53:19,53,HLT_Mu8_IP3_part1_v1,0.001694096,0.001637552
316219:6677,05/13/18 23:33:19,283,HLT_Mu8_IP3_part1_v1,0.008397997,0.008163074
316240:6681,05/14/18 17:13:50,70,HLT_Mu8_IP3_part1_v1,0.002200673,0.002072598
316241:6681,05/14/18 17:44:39,325,HLT_Mu8_IP3_part1_v1,0.009216030,0.008865733
316569:6700,05/19/18 12:48:53,295,HLT_Mu8_IP3_part1_v2,0.008696286,0.008492640
316722:6711,05/22/18 11:12:27,374,HLT_Mu8_IP3_part1_v2,0.010777373,0.010285975
316723:6711,05/22/18 13:38:48,64,HLT_Mu8_IP3_part1_v2,0.001638429,0.001603522
316758:6712,05/23/18 03:01:07,8,HLT_Mu8_IP3_part1_v2,0.000262966,0.000256624
316766:6714,05/23/18 17:47:32,302,HLT_Mu8_IP3_part1_v2,0.008585671,0.008362519
317089:6738,05/29/18 09:15:42,311,HLT_Mu8_IP3_part1_v2,0.009967823,0.009661890
317297:6749,06/01/18 13:52:53,404,HLT_Mu8_IP3_part1_v2,0.011312061,0.010960669
317320:6751,06/02/18 05:27:04,465,HLT_Mu8_IP3_part1_v2,0.013862828,0.013367718
317392:6757,06/04/18 13:01:57,422,HLT_Mu8_IP3_part1_v2,0.012177897,0.011866770
317435:6759,06/05/18 09:09:26,23,HLT_Mu8_IP3_part1_v2,0.000732347,0.000707783
317438:6759,06/05/18 09:20:20,307,HLT_Mu8_IP3_part1_v2,0.008624478,0.008284930
317488:6761,06/06/18 04:01:11,137,HLT_Mu8_IP3_part1_v2,0.004218226,0.004046160
317626:6770,06/09/18 07:11:01,396,HLT_Mu8_IP3_part1_v3,0.013468994,0.013100400
317641:6772,06/09/18 22:57:35,714,HLT_Mu8_IP3_part1_v3,0.023913632,0.023291620
317650:6773,06/10/18 16:01:51,554,HLT_Mu8_IP3_part1_v3,0.018684453,0.018081705
317663:6774,06/11/18 07:48:27,551,HLT_Mu8_IP3_part1_v3,0.018909929,0.018433282
319337:6901,07/08/18 02:05:51,44,HLT_Mu8_IP3_part1_v3,0.001447125,0.001369352
319526:6912,07/12/18 09:28:55,2,HLT_Mu8_IP3_part1_v3,0.000100521,0.000092616
319579:6919,07/13/18 17:16:14,18,HLT_Mu8_IP3_part1_v3,0.000793602,0.000770574
319909:6942,07/19/18 03:03:13,7,HLT_Mu8_IP3_part1_v3,0.002745400,0.001120242
320674:7005,08/01/18 08:16:49,586,HLT_Mu8_IP3_part1_v3,0.006697911,0.006587901
320807:7017,08/03/18 15:28:46,7,HLT_Mu8_IP3_part1_v3,0.001319980,0.000348408
320809:7017,08/03/18 20:14:00,19,HLT_Mu8_IP3_part1_v3,0.000368177,0.000361658
320824:7018,08/04/18 13:04:55,101,HLT_Mu8_IP3_part1_v3,0.002273356,0.002233546
321165:7047,08/12/18 15:19:23,2,HLT_Mu8_IP3_part1_v3,0.000806762,0.000389898
321305:7056,08/15/18 17:44:54,202,HLT_Mu8_IP3_part1_v3,0.004633128,0.004436226
321312:7056,08/15/18 20:56:27,758,HLT_Mu8_IP3_part1_v3,0.012251666,0.011999420
321313:7056,08/16/18 01:56:27,405,HLT_Mu8_IP3_part1_v3,0.005349812,0.005275546
321834:7091,08/27/18 13:00:51,36,HLT_Mu8_IP3_part1_v3,0.001020362,0.000998519
321909:7097,08/29/18 02:32:59,106,HLT_Mu8_IP3_part1_v3,0.002662638,0.002590989
321975:7105,08/30/18 19:41:38,15,HLT_Mu8_IP3_part1_v3,0.000557309,0.000528884
323526:7221,09/26/18 11:25:29,150,HLT_Mu8_IP3_part1_v3,0.003794827,0.003701345
324206:7264,10/07/18 11:52:13,105,HLT_Mu8_IP3_part1_v3,0.002816088,0.002552377
324207:7264,10/07/18 12:44:24,33,HLT_Mu8_IP3_part1_v3,0.000839056,0.000810916
324209:7264,10/07/18 13:02:20,142,HLT_Mu8_IP3_part1_v3,0.003277916,0.003215741
324293:7270,10/09/18 11:52:27,336,HLT_Mu8_IP3_part1_v3,0.008241145,0.008031319
324769:7309,10/17/18 01:34:10,85,HLT_Mu8_IP3_part1_v3,0.002311880,0.002263656
324772:7309,10/17/18 02:48:00,165,HLT_Mu8_IP3_part1_v3,0.003837645,0.003756525
324846:7314,10/18/18 11:47:08,257,HLT_Mu8_IP3_part1_v3,0.006439107,0.006299726
324970:7320,10/20/18 04:13:39,262,HLT_Mu8_IP3_part1_v3,0.006571092,0.006357575
324980:7321,10/20/18 21:48:23,212,HLT_Mu8_IP3_part1_v3,0.005371433,0.005225452
325172:7334,10/24/18 02:38:59,124,HLT_Mu8_IP3_part1_v3,0.003315233,0.003184037
316187:6674,05/12/18 13:14:09,544,HLT_Mu8_IP3_part2_v1,0.016331666,0.015411504
316202:6675,05/13/18 06:41:53,278,HLT_Mu8_IP3_part2_v1,0.008764579,0.008466938
316218:6677,05/13/18 22:53:19,53,HLT_Mu8_IP3_part2_v1,0.001694096,0.001637552
316219:6677,05/13/18 23:33:19,283,HLT_Mu8_IP3_part2_v1,0.008397997,0.008163074
316240:6681,05/14/18 17:13:50,70,HLT_Mu8_IP3_part2_v1,0.002200673,0.002072598
316241:6681,05/14/18 17:44:39,325,HLT_Mu8_IP3_part2_v1,0.009216030,0.008865733
316569:6700,05/19/18 12:48:53,295,HLT_Mu8_IP3_part2_v2,0.008696286,0.008492640
316722:6711,05/22/18 11:12:27,374,HLT_Mu8_IP3_part2_v2,0.010777373,0.010285975
316723:6711,05/22/18 13:38:48,64,HLT_Mu8_IP3_part2_v2,0.001638429,0.001603522
316758:6712,05/23/18 03:01:07,8,HLT_Mu8_IP3_part2_v2,0.000262966,0.000256624
316766:6714,05/23/18 17:47:32,302,HLT_Mu8_IP3_part2_v2,0.008585671,0.008362519
317089:6738,05/29/18 09:15:42,311,HLT_Mu8_IP3_part2_v2,0.009967823,0.009661890
317297:6749,06/01/18 13:52:53,404,HLT_Mu8_IP3_part2_v2,0.011312061,0.010960669
317320:6751,06/02/18 05:27:04,465,HLT_Mu8_IP3_part2_v2,0.013862828,0.013367718
317392:6757,06/04/18 13:01:57,422,HLT_Mu8_IP3_part2_v2,0.012177897,0.011866770
317435:6759,06/05/18 09:09:26,23,HLT_Mu8_IP3_part2_v2,0.000732347,0.000707783
317438:6759,06/05/18 09:20:20,307,HLT_Mu8_IP3_part2_v2,0.008624478,0.008284930
317488:6761,06/06/18 04:01:11,137,HLT_Mu8_IP3_part2_v2,0.004218226,0.004046160
317626:6770,06/09/18 07:11:01,396,HLT_Mu8_IP3_part2_v3,0.013468994,0.013100400
317641:6772,06/09/18 22:57:35,714,HLT_Mu8_IP3_part2_v3,0.023913632,0.023291620
317650:6773,06/10/18 16:01:51,554,HLT_Mu8_IP3_part2_v3,0.018684453,0.018081705
317663:6774,06/11/18 07:48:27,551,HLT_Mu8_IP3_part2_v3,0.018909929,0.018433282
319337:6901,07/08/18 02:05:51,44,HLT_Mu8_IP3_part2_v3,0.001447125,0.001369352
319526:6912,07/12/18 09:28:55,2,HLT_Mu8_IP3_part2_v3,0.000100521,0.000092616
319579:6919,07/13/18 17:16:14,18,HLT_Mu8_IP3_part2_v3,0.000793602,0.000770574
319909:6942,07/19/18 03:03:13,7,HLT_Mu8_IP3_part2_v3,0.002745400,0.001120242
320674:7005,08/01/18 08:16:49,586,HLT_Mu8_IP3_part2_v3,0.006697911,0.006587901
320807:7017,08/03/18 15:28:46,7,HLT_Mu8_IP3_part2_v3,0.001319980,0.000348408
320809:7017,08/03/18 20:14:00,19,HLT_Mu8_IP3_part2_v3,0.000368177,0.000361658
320824:7018,08/04/18 13:04:55,101,HLT_Mu8_IP3_part2_v3,0.002273356,0.002233546
321165:7047,08/12/18 15:19:23,2,HLT_Mu8_IP3_part2_v3,0.000806762,0.000389898
321305:7056,08/15/18 17:44:54,202,HLT_Mu8_IP3_part2_v3,0.004633128,0.004436226
321312:7056,08/15/18 20:56:27,758,HLT_Mu8_IP3_part2_v3,0.012251666,0.011999420
321313:7056,08/16/18 01:56:27,405,HLT_Mu8_IP3_part2_v3,0.005349812,0.005275546
321834:7091,08/27/18 13:00:51,36,HLT_Mu8_IP3_part2_v3,0.001020362,0.000998519
321909:7097,08/29/18 02:32:59,106,HLT_Mu8_IP3_part2_v3,0.002662638,0.002590989
321975:7105,08/30/18 19:41:38,15,HLT_Mu8_IP3_part2_v3,0.000557309,0.000528884
323526:7221,09/26/18 11:25:29,150,HLT_Mu8_IP3_part2_v3,0.003794827,0.003701345
324206:7264,10/07/18 11:52:13,105,HLT_Mu8_IP3_part2_v3,0.002816088,0.002552377
324207:7264,10/07/18 12:44:24,33,HLT_Mu8_IP3_part2_v3,0.000839056,0.000810916
324209:7264,10/07/18 13:02:20,142,HLT_Mu8_IP3_part2_v3,0.003277916,0.003215741
324293:7270,10/09/18 11:52:27,336,HLT_Mu8_IP3_part2_v3,0.008241145,0.008031319
324769:7309,10/17/18 01:34:10,85,HLT_Mu8_IP3_part2_v3,0.002311880,0.002263656
324772:7309,10/17/18 02:48:00,165,HLT_Mu8_IP3_part2_v3,0.003837645,0.003756525
324846:7314,10/18/18 11:47:08,257,HLT_Mu8_IP3_part2_v3,0.006439107,0.006299726
324970:7320,10/20/18 04:13:39,262,HLT_Mu8_IP3_part2_v3,0.006571092,0.006357575
324980:7321,10/20/18 21:48:23,212,HLT_Mu8_IP3_part2_v3,0.005371433,0.005225452
325172:7334,10/24/18 02:38:59,124,HLT_Mu8_IP3_part2_v3,0.003315233,0.003184037
316187:6674,05/12/18 13:14:09,544,HLT_Mu8_IP3_part3_v1,0.016331666,0.015411504
316202:6675,05/13/18 06:41:53,278,HLT_Mu8_IP3_part3_v1,0.008764579,0.008466938
316218:6677,05/13/18 22:53:19,53,HLT_Mu8_IP3_part3_v1,0.001694096,0.001637552
316219:6677,05/13/18 23:33:19,283,HLT_Mu8_IP3_part3_v1,0.008397997,0.008163074
316240:6681,05/14/18 17:13:50,70,HLT_Mu8_IP3_part3_v1,0.002200673,0.002072598
316241:6681,05/14/18 17:44:39,325,HLT_Mu8_IP3_part3_v1,0.009216030,0.008865733
316569:6700,05/19/18 12:48:53,295,HLT_Mu8_IP3_part3_v2,0.008696286,0.008492640
316722:6711,05/22/18 11:12:27,374,HLT_Mu8_IP3_part3_v2,0.010777373,0.010285975
316723:6711,05/22/18 13:38:48,64,HLT_Mu8_IP3_part3_v2,0.001638429,0.001603522
316758:6712,05/23/18 03:01:07,8,HLT_Mu8_IP3_part3_v2,0.000262966,0.000256624
316766:6714,05/23/18 17:47:32,302,HLT_Mu8_IP3_part3_v2,0.008585671,0.008362519
317089:6738,05/29/18 09:15:42,311,HLT_Mu8_IP3_part3_v2,0.009967823,0.009661890
317297:6749,06/01/18 13:52:53,404,HLT_Mu8_IP3_part3_v2,0.011312061,0.010960669
317320:6751,06/02/18 05:27:04,465,HLT_Mu8_IP3_part3_v2,0.013862828,0.013367718
317392:6757,06/04/18 13:01:57,422,HLT_Mu8_IP3_part3_v2,0.012177897,0.011866770
317435:6759,06/05/18 09:09:26,23,HLT_Mu8_IP3_part3_v2,0.000732347,0.000707783
317438:6759,06/05/18 09:20:20,307,HLT_Mu8_IP3_part3_v2,0.008624478,0.008284930
317488:6761,06/06/18 04:01:11,137,HLT_Mu8_IP3_part3_v2,0.004218226,0.004046160
317626:6770,06/09/18 07:11:01,396,HLT_Mu8_IP3_part3_v3,0.013468994,0.013100400
317641:6772,06/09/18 22:57:35,714,HLT_Mu8_IP3_part3_v3,0.023913632,0.023291620
317650:6773,06/10/18 16:01:51,554,HLT_Mu8_IP3_part3_v3,0.018684453,0.018081705
317663:6774,06/11/18 07:48:27,551,HLT_Mu8_IP3_part3_v3,0.018909929,0.018433282
319337:6901,07/08/18 02:05:51,44,HLT_Mu8_IP3_part3_v3,0.001447125,0.001369352
319526:6912,07/12/18 09:28:55,2,HLT_Mu8_IP3_part3_v3,0.000100521,0.000092616
319579:6919,07/13/18 17:16:14,18,HLT_Mu8_IP3_part3_v3,0.000793602,0.000770574
319909:6942,07/19/18 03:03:13,7,HLT_Mu8_IP3_part3_v3,0.002745400,0.001120242
320674:7005,08/01/18 08:16:49,586,HLT_Mu8_IP3_part3_v3,0.006697911,0.006587901
320807:7017,08/03/18 15:28:46,7,HLT_Mu8_IP3_part3_v3,0.001319980,0.000348408
320809:7017,08/03/18 20:14:00,19,HLT_Mu8_IP3_part3_v3,0.000368177,0.000361658
320824:7018,08/04/18 13:04:55,101,HLT_Mu8_IP3_part3_v3,0.002273356,0.002233546
321165:7047,08/12/18 15:19:23,2,HLT_Mu8_IP3_part3_v3,0.000806762,0.000389898
321305:7056,08/15/18 17:44:54,202,HLT_Mu8_IP3_part3_v3,0.004633128,0.004436226
321312:7056,08/15/18 20:56:27,758,HLT_Mu8_IP3_part3_v3,0.012251666,0.011999420
321313:7056,08/16/18 01:56:27,405,HLT_Mu8_IP3_part3_v3,0.005349812,0.005275546
321834:7091,08/27/18 13:00:51,36,HLT_Mu8_IP3_part3_v3,0.001020362,0.000998519
321909:7097,08/29/18 02:32:59,106,HLT_Mu8_IP3_part3_v3,0.002662638,0.002590989
321975:7105,08/30/18 19:41:38,15,HLT_Mu8_IP3_part3_v3,0.000557309,0.000528884
323526:7221,09/26/18 11:25:29,150,HLT_Mu8_IP3_part3_v3,0.003794827,0.003701345
324206:7264,10/07/18 11:52:13,105,HLT_Mu8_IP3_part3_v3,0.002816088,0.002552377
324207:7264,10/07/18 12:44:24,33,HLT_Mu8_IP3_part3_v3,0.000839056,0.000810916
324209:7264,10/07/18 13:02:20,142,HLT_Mu8_IP3_part3_v3,0.003277916,0.003215741
324293:7270,10/09/18 11:52:27,336,HLT_Mu8_IP3_part3_v3,0.008241145,0.008031319
324769:7309,10/17/18 01:34:10,85,HLT_Mu8_IP3_part3_v3,0.002311880,0.002263656
324772:7309,10/17/18 02:48:00,165,HLT_Mu8_IP3_part3_v3,0.003837645,0.003756525
324846:7314,10/18/18 11:47:08,257,HLT_Mu8_IP3_part3_v3,0.006439107,0.006299726
324970:7320,10/20/18 04:13:39,262,HLT_Mu8_IP3_part3_v3,0.006571092,0.006357575
324980:7321,10/20/18 21:48:23,212,HLT_Mu8_IP3_part3_v3,0.005371433,0.005225452
325172:7334,10/24/18 02:38:59,124,HLT_Mu8_IP3_part3_v3,0.003315233,0.003184037
316187:6674,05/12/18 13:14:09,544,HLT_Mu8_IP3_part4_v1,0.016331666,0.015411504
316202:6675,05/13/18 06:41:53,278,HLT_Mu8_IP3_part4_v1,0.008764579,0.008466938
316218:6677,05/13/18 22:53:19,53,HLT_Mu8_IP3_part4_v1,0.001694096,0.001637552
316219:6677,05/13/18 23:33:19,283,HLT_Mu8_IP3_part4_v1,0.008397997,0.008163074
316240:6681,05/14/18 17:13:50,70,HLT_Mu8_IP3_part4_v1,0.002200673,0.002072598
316241:6681,05/14/18 17:44:39,325,HLT_Mu8_IP3_part4_v1,0.009216030,0.008865733
316569:6700,05/19/18 12:48:53,295,HLT_Mu8_IP3_part4_v2,0.008696286,0.008492640
316722:6711,05/22/18 11:12:27,374,HLT_Mu8_IP3_part4_v2,0.010777373,0.010285975
316723:6711,05/22/18 13:38:48,64,HLT_Mu8_IP3_part4_v2,0.001638429,0.001603522
316758:6712,05/23/18 03:01:07,8,HLT_Mu8_IP3_part4_v2,0.000262966,0.000256624
316766:6714,05/23/18 17:47:32,302,HLT_Mu8_IP3_part4_v2,0.008585671,0.008362519
317089:6738,05/29/18 09:15:42,311,HLT_Mu8_IP3_part4_v2,0.009967823,0.009661890
317297:6749,06/01/18 13:52:53,404,HLT_Mu8_IP3_part4_v2,0.011312061,0.010960669
317320:6751,06/02/18 05:27:04,465,HLT_Mu8_IP3_part4_v2,0.013862828,0.013367718
317392:6757,06/04/18 13:01:57,422,HLT_Mu8_IP3_part4_v2,0.012177897,0.011866770
317435:6759,06/05/18 09:09:26,23,HLT_Mu8_IP3_part4_v2,0.000732347,0.000707783
317438:6759,06/05/18 09:20:20,307,HLT_Mu8_IP3_part4_v2,0.008624478,0.008284930
317488:6761,06/06/18 04:01:11,137,HLT_Mu8_IP3_part4_v2,0.004218226,0.004046160
317626:6770,06/09/18 07:11:01,396,HLT_Mu8_IP3_part4_v3,0.013468994,0.013100400
317641:6772,06/09/18 22:57:35,714,HLT_Mu8_IP3_part4_v3,0.023913632,0.023291620
317650:6773,06/10/18 16:01:51,554,HLT_Mu8_IP3_part4_v3,0.018684453,0.018081705
317663:6774,06/11/18 07:48:27,551,HLT_Mu8_IP3_part4_v3,0.018909929,0.018433282
319337:6901,07/08/18 02:05:51,44,HLT_Mu8_IP3_part4_v3,0.001447125,0.001369352
319526:6912,07/12/18 09:28:55,2,HLT_Mu8_IP3_part4_v3,0.000100521,0.000092616
319579:6919,07/13/18 17:16:14,18,HLT_Mu8_IP3_part4_v3,0.000793602,0.000770574
319909:6942,07/19/18 03:03:13,7,HLT_Mu8_IP3_part4_v3,0.002745400,0.001120242
320674:7005,08/01/18 08:16:49,586,HLT_Mu8_IP3_part4_v3,0.006697911,0.006587901
320807:7017,08/03/18 15:28:46,7,HLT_Mu8_IP3_part4_v3,0.001319980,0.000348408
320809:7017,08/03/18 20:14:00,19,HLT_Mu8_IP3_part4_v3,0.000368177,0.000361658
320824:7018,08/04/18 13:04:55,101,HLT_Mu8_IP3_part4_v3,0.002273356,0.002233546
321165:7047,08/12/18 15:19:23,2,HLT_Mu8_IP3_part4_v3,0.000806762,0.000389898
321305:7056,08/15/18 17:44:54,202,HLT_Mu8_IP3_part4_v3,0.004633128,0.004436226
321312:7056,08/15/18 20:56:27,758,HLT_Mu8_IP3_part4_v3,0.012251666,0.011999420
321313:7056,08/16/18 01:56:27,405,HLT_Mu8_IP3_part4_v3,0.005349812,0.005275546
321834:7091,08/27/18 13:00:51,36,HLT_Mu8_IP3_part4_v3,0.001020362,0.000998519
321909:7097,08/29/18 02:32:59,106,HLT_Mu8_IP3_part4_v3,0.002662638,0.002590989
321975:7105,08/30/18 19:41:38,15,HLT_Mu8_IP3_part4_v3,0.000557309,0.000528884
323526:7221,09/26/18 11:25:29,150,HLT_Mu8_IP3_part4_v3,0.003794827,0.003701345
324206:7264,10/07/18 11:52:13,105,HLT_Mu8_IP3_part4_v3,0.002816088,0.002552377
324207:7264,10/07/18 12:44:24,33,HLT_Mu8_IP3_part4_v3,0.000839056,0.000810916
324209:7264,10/07/18 13:02:20,142,HLT_Mu8_IP3_part4_v3,0.003277916,0.003215741
324293:7270,10/09/18 11:52:27,336,HLT_Mu8_IP3_part4_v3,0.008241145,0.008031319
324769:7309,10/17/18 01:34:10,85,HLT_Mu8_IP3_part4_v3,0.002311880,0.002263656
324772:7309,10/17/18 02:48:00,165,HLT_Mu8_IP3_part4_v3,0.003837645,0.003756525
324846:7314,10/18/18 11:47:08,257,HLT_Mu8_IP3_part4_v3,0.006439107,0.006299726
324970:7320,10/20/18 04:13:39,262,HLT_Mu8_IP3_part4_v3,0.006571092,0.006357575
324980:7321,10/20/18 21:48:23,212,HLT_Mu8_IP3_part4_v3,0.005371433,0.005225452
325172:7334,10/24/18 02:38:59,124,HLT_Mu8_IP3_part4_v3,0.003315233,0.003184037
316187:6674,05/12/18 13:14:09,544,HLT_Mu8_IP3_part5_v1,0.016331666,0.015411504
316202:6675,05/13/18 06:41:53,278,HLT_Mu8_IP3_part5_v1,0.008764579,0.008466938
316218:6677,05/13/18 22:53:19,53,HLT_Mu8_IP3_part5_v1,0.001694096,0.001637552
316219:6677,05/13/18 23:33:19,283,HLT_Mu8_IP3_part5_v1,0.008397997,0.008163074
316240:6681,05/14/18 17:13:50,70,HLT_Mu8_IP3_part5_v1,0.002200673,0.002072598
316241:6681,05/14/18 17:44:39,325,HLT_Mu8_IP3_part5_v1,0.009216030,0.008865733
316569:6700,05/19/18 12:48:53,295,HLT_Mu8_IP3_part5_v2,0.008696286,0.008492640
316722:6711,05/22/18 11:12:27,374,HLT_Mu8_IP3_part5_v2,0.010777373,0.010285975
316723:6711,05/22/18 13:38:48,64,HLT_Mu8_IP3_part5_v2,0.001638429,0.001603522
316758:6712,05/23/18 03:01:07,8,HLT_Mu8_IP3_part5_v2,0.000262966,0.000256624
316766:6714,05/23/18 17:47:32,302,HLT_Mu8_IP3_part5_v2,0.008585671,0.008362519
317089:6738,05/29/18 09:15:42,311,HLT_Mu8_IP3_part5_v2,0.009967823,0.009661890
317297:6749,06/01/18 13:52:53,404,HLT_Mu8_IP3_part5_v2,0.011312061,0.010960669
317320:6751,06/02/18 05:27:04,465,HLT_Mu8_IP3_part5_v2,0.013862828,0.013367718
317392:6757,06/04/18 13:01:57,422,HLT_Mu8_IP3_part5_v2,0.012177897,0.011866770
317435:6759,06/05/18 09:09:26,23,HLT_Mu8_IP3_part5_v2,0.000732347,0.000707783
317438:6759,06/05/18 09:20:20,307,HLT_Mu8_IP3_part5_v2,0.008624478,0.008284930
317488:6761,06/06/18 04:01:11,137,HLT_Mu8_IP3_part5_v2,0.004218226,0.004046160
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_Mu8_IP3_part0_v1,4,6,1553,0.046605040,0.044617397
#HLT_Mu8_IP3_part0_v2,10,12,3112,0.090856386,0.087897201
#HLT_Mu8_IP3_part0_v3,24,30,6394,0.164820179,0.157409455
#HLT_Mu8_IP3_part1_v1,4,6,1553,0.046605040,0.044617397
#HLT_Mu8_IP3_part1_v2,10,12,3112,0.090856386,0.087897201
#HLT_Mu8_IP3_part1_v3,24,30,6394,0.164820179,0.157409455
#HLT_Mu8_IP3_part2_v1,4,6,1553,0.046605040,0.044617397
#HLT_Mu8_IP3_part2_v2,10,12,3112,0.090856386,0.087897201
#HLT_Mu8_IP3_part2_v3,24,30,6394,0.164820179,0.157409455
#HLT_Mu8_IP3_part3_v1,4,6,1553,0.046605040,0.044617397
#HLT_Mu8_IP3_part3_v2,10,12,3112,0.090856386,0.087897201
#HLT_Mu8_IP3_part3_v3,24,30,6394,0.164820179,0.157409455
#HLT_Mu8_IP3_part4_v1,4,6,1553,0.046605040,0.044617397
#HLT_Mu8_IP3_part4_v2,10,12,3112,0.090856386,0.087897201
#HLT_Mu8_IP3_part4_v3,24,30,6394,0.164820179,0.157409455
#HLT_Mu8_IP3_part5_v1,4,6,1553,0.046605040,0.044617397
#HLT_Mu8_IP3_part5_v2,10,12,3112,0.090856386,0.087897201
#
#Sum delivered  : 1.648869450
