#Data tag : 19v3 , Norm tag: None
run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
316114:6666,870:870,05/11/18 05:20:36,HLT_Mu8p5_IP3p5_part5_v1,0.000037504,0.000036817,27.0,HFOC
316114:6666,871:871,05/11/18 05:20:59,HLT_Mu8p5_IP3p5_part5_v1,0.000037475,0.000036791,27.0,HFOC
316114:6666,872:872,05/11/18 05:21:23,HLT_Mu8p5_IP3p5_part5_v1,0.000037446,0.000036709,27.0,HFOC
316114:6666,873:873,05/11/18 05:21:46,HLT_Mu8p5_IP3p5_part5_v1,0.000037427,0.000036746,26.9,HFOC
316114:6666,874:874,05/11/18 05:22:09,HLT_Mu8p5_IP3p5_part5_v1,0.000037398,0.000036714,26.9,HFOC
316114:6666,875:875,05/11/18 05:22:33,HLT_Mu8p5_IP3p5_part5_v1,0.000037381,0.000036693,26.9,HFOC
316114:6666,876:876,05/11/18 05:22:56,HLT_Mu8p5_IP3p5_part5_v1,0.000037362,0.000036681,26.9,HFOC
316114:6666,877:877,05/11/18 05:23:19,HLT_Mu8p5_IP3p5_part5_v1,0.000037352,0.000036673,26.9,HFOC
316114:6666,878:878,05/11/18 05:23:43,HLT_Mu8p5_IP3p5_part5_v1,0.000037333,0.000036653,26.9,HFOC
316114:6666,879:879,05/11/18 05:24:06,HLT_Mu8p5_IP3p5_part5_v1,0.000037323,0.000036641,26.9,HFOC
316114:6666,880:880,05/11/18 05:24:29,HLT_Mu8p5_IP3p5_part5_v1,0.000037312,0.000036632,26.9,HFOC
316114:6666,881:881,05/11/18 05:24:53,HLT_Mu8p5_IP3p5_part5_v1,0.000037283,0.000036604,26.8,HFOC
316114:6666,882:882,05/11/18 05:25:16,HLT_Mu8p5_IP3p5_part5_v1,0.000037262,0.000036581,26.8,HFOC
316114:6666,883:883,05/11/18 05:25:39,HLT_Mu8p5_IP3p5_part5_v1,0.000037240,0.000036562,26.8,HFOC
316114:6666,884:884,05/11/18 05:26:03,HLT_Mu8p5_IP3p5_part5_v1,0.000037232,0.000036552,26.8,HFOC
316114:6666,885:885,05/11/18 05:26:26,HLT_Mu8p5_IP3p5_part5_v1,0.000037215,0.000036540,26.8,HFOC
316114:6666,886:886,05/11/18 05:26:49,HLT_Mu8p5_IP3p5_part5_v1,0.000037198,0.000036519,26.8,HFOC
316114:6666,887:887,05/11/18 05:27:12,HLT_Mu8p5_IP3p5_part5_v1,0.000037170,0.000036494,26.8,HFOC
316114:6666,888:888,05/11/18 05:27:36,HLT_Mu8p5_IP3p5_part5_v1,0.000037178,0.000036501,26.8,HFOC
316114:6666,889:889,05/11/18 05:27:59,HLT_Mu8p5_IP3p5_part5_v1,0.000037145,0.000036472,26.7,HFOC
316114:6666,890:890,05/11/18 05:28:22,HLT_Mu8p5_IP3p5_part5_v1,0.000037111,0.000036434,26.7,HFOC
316114:6666,891:891,05/11/18 05:28:46,HLT_Mu8p5_IP3p5_part5_v1,0.000037093,0.000036416,26.7,HFOC
316114:6666,892:892,05/11/18 05:29:09,HLT_Mu8p5_IP3p5_part5_v1,0.000037084,0.000036410,26.7,HFOC
316114:6666,893:893,05/11/18 05:29:32,HLT_Mu8p5_IP3p5_part5_v1,0.000037064,0.000036394,26.7,HFOC
316114:6666,894:894,05/11/18 05:29:56,HLT_Mu8p5_IP3p5_part5_v1,0.000037055,0.000036380,26.7,HFOC
316114:6666,895:895,05/11/18 05:30:19,HLT_Mu8p5_IP3p5_part5_v1,0.000036900,0.000036233,26.6,HFOC
316114:6666,896:896,05/11/18 05:30:42,HLT_Mu8p5_IP3p5_part5_v1,0.000037019,0.000036343,26.7,HFOC
316114:6666,897:897,05/11/18 05:31:06,HLT_Mu8p5_IP3p5_part5_v1,0.000036990,0.000036269,26.6,HFOC
316114:6666,898:898,05/11/18 05:31:29,HLT_Mu8p5_IP3p5_part5_v1,0.000037015,0.000035821,26.7,HFOC
316114:6666,899:899,05/11/18 05:31:52,HLT_Mu8p5_IP3p5_part5_v1,0.000036986,0.000036312,26.6,HFOC
316114:6666,900:900,05/11/18 05:32:16,HLT_Mu8p5_IP3p5_part5_v1,0.000036934,0.000036270,26.6,HFOC
316114:6666,901:901,05/11/18 05:32:39,HLT_Mu8p5_IP3p5_part5_v1,0.000036929,0.000036261,26.6,HFOC
316114:6666,902:902,05/11/18 05:33:02,HLT_Mu8p5_IP3p5_part5_v1,0.000036906,0.000036232,26.6,HFOC
316114:6666,903:903,05/11/18 05:33:25,HLT_Mu8p5_IP3p5_part5_v1,0.000036863,0.000036199,26.5,HFOC
316114:6666,904:904,05/11/18 05:33:49,HLT_Mu8p5_IP3p5_part5_v1,0.000036839,0.000036174,26.5,HFOC
316114:6666,905:905,05/11/18 05:34:12,HLT_Mu8p5_IP3p5_part5_v1,0.000036814,0.000036149,26.5,HFOC
316114:6666,906:906,05/11/18 05:34:35,HLT_Mu8p5_IP3p5_part5_v1,0.000036787,0.000036120,26.5,HFOC
316114:6666,907:907,05/11/18 05:34:59,HLT_Mu8p5_IP3p5_part5_v1,0.000036774,0.000036112,26.5,HFOC
316114:6666,908:908,05/11/18 05:35:22,HLT_Mu8p5_IP3p5_part5_v1,0.000036760,0.000036095,26.5,HFOC
316114:6666,909:909,05/11/18 05:35:45,HLT_Mu8p5_IP3p5_part5_v1,0.000036738,0.000035557,26.5,HFOC
316114:6666,910:910,05/11/18 05:36:09,HLT_Mu8p5_IP3p5_part5_v1,0.000036724,0.000036062,26.4,HFOC
316114:6666,911:911,05/11/18 05:36:32,HLT_Mu8p5_IP3p5_part5_v1,0.000036708,0.000035998,26.4,HFOC
316114:6666,912:912,05/11/18 05:36:55,HLT_Mu8p5_IP3p5_part5_v1,0.000036691,0.000036027,26.4,HFOC
316114:6666,913:913,05/11/18 05:37:19,HLT_Mu8p5_IP3p5_part5_v1,0.000036666,0.000036008,26.4,HFOC
316114:6666,914:914,05/11/18 05:37:42,HLT_Mu8p5_IP3p5_part5_v1,0.000036648,0.000035990,26.4,HFOC
316114:6666,915:915,05/11/18 05:38:05,HLT_Mu8p5_IP3p5_part5_v1,0.000036626,0.000035966,26.4,HFOC
316114:6666,916:916,05/11/18 05:38:28,HLT_Mu8p5_IP3p5_part5_v1,0.000036600,0.000035940,26.4,HFOC
316114:6666,917:917,05/11/18 05:38:52,HLT_Mu8p5_IP3p5_part5_v1,0.000036594,0.000035938,26.3,HFOC
316114:6666,918:918,05/11/18 05:39:15,HLT_Mu8p5_IP3p5_part5_v1,0.000036594,0.000035937,26.3,HFOC
316114:6666,919:919,05/11/18 05:39:38,HLT_Mu8p5_IP3p5_part5_v1,0.000036574,0.000035916,26.3,HFOC
316114:6666,920:920,05/11/18 05:40:02,HLT_Mu8p5_IP3p5_part5_v1,0.000036558,0.000035900,26.3,HFOC
316114:6666,921:921,05/11/18 05:40:25,HLT_Mu8p5_IP3p5_part5_v1,0.000036507,0.000035852,26.3,HFOC
316114:6666,922:922,05/11/18 05:40:48,HLT_Mu8p5_IP3p5_part5_v1,0.000036508,0.000035852,26.3,HFOC
316114:6666,923:923,05/11/18 05:41:12,HLT_Mu8p5_IP3p5_part5_v1,0.000036461,0.000035806,26.3,HFOC
316114:6666,924:924,05/11/18 05:41:35,HLT_Mu8p5_IP3p5_part5_v1,0.000036398,0.000035745,26.2,HFOC
316114:6666,925:925,05/11/18 05:41:58,HLT_Mu8p5_IP3p5_part5_v1,0.000036411,0.000035556,26.2,HFOC
316114:6666,926:926,05/11/18 05:42:22,HLT_Mu8p5_IP3p5_part5_v1,0.000036414,0.000035454,26.2,HFOC
316114:6666,927:927,05/11/18 05:42:45,HLT_Mu8p5_IP3p5_part5_v1,0.000036443,0.000035787,26.2,HFOC
316114:6666,928:928,05/11/18 05:43:08,HLT_Mu8p5_IP3p5_part5_v1,0.000036382,0.000035726,26.2,HFOC
316114:6666,929:929,05/11/18 05:43:31,HLT_Mu8p5_IP3p5_part5_v1,0.000036331,0.000035676,26.2,HFOC
316114:6666,930:930,05/11/18 05:43:55,HLT_Mu8p5_IP3p5_part5_v1,0.000036305,0.000035658,26.1,HFOC
316114:6666,931:931,05/11/18 05:44:18,HLT_Mu8p5_IP3p5_part5_v1,0.000036297,0.000035645,26.1,HFOC
316114:6666,932:932,05/11/18 05:44:41,HLT_Mu8p5_IP3p5_part5_v1,0.000036273,0.000035626,26.1,HFOC
316114:6666,933:933,05/11/18 05:45:05,HLT_Mu8p5_IP3p5_part5_v1,0.000036260,0.000033953,26.1,HFOC
316114:6666,934:934,05/11/18 05:45:28,HLT_Mu8p5_IP3p5_part5_v1,0.000036239,0.000035588,26.1,HFOC
316114:6666,935:935,05/11/18 05:45:51,HLT_Mu8p5_IP3p5_part5_v1,0.000036224,0.000035576,26.1,HFOC
316114:6666,936:936,05/11/18 05:46:15,HLT_Mu8p5_IP3p5_part5_v1,0.000036215,0.000035567,26.1,HFOC
316114:6666,937:937,05/11/18 05:46:38,HLT_Mu8p5_IP3p5_part5_v1,0.000036206,0.000035557,26.1,HFOC
316114:6666,938:938,05/11/18 05:47:01,HLT_Mu8p5_IP3p5_part5_v1,0.000036198,0.000035546,26.1,HFOC
316114:6666,939:939,05/11/18 05:47:25,HLT_Mu8p5_IP3p5_part5_v1,0.000036186,0.000035521,26.1,HFOC
316114:6666,940:940,05/11/18 05:47:48,HLT_Mu8p5_IP3p5_part5_v1,0.000036177,0.000035019,26.0,HFOC
316114:6666,941:941,05/11/18 05:48:11,HLT_Mu8p5_IP3p5_part5_v1,0.000036162,0.000024158,26.0,HFOC
316114:6666,942:942,05/11/18 05:48:35,HLT_Mu8p5_IP3p5_part5_v1,0.000036149,0.000035510,26.0,HFOC
316114:6666,943:943,05/11/18 05:48:58,HLT_Mu8p5_IP3p5_part5_v1,0.000036131,0.000035477,26.0,HFOC
316114:6666,944:944,05/11/18 05:49:21,HLT_Mu8p5_IP3p5_part5_v1,0.000036108,0.000035466,26.0,HFOC
316114:6666,945:945,05/11/18 05:49:44,HLT_Mu8p5_IP3p5_part5_v1,0.000036100,0.000035456,26.0,HFOC
316114:6666,946:946,05/11/18 05:50:08,HLT_Mu8p5_IP3p5_part5_v1,0.000036067,0.000035420,26.0,HFOC
316114:6666,947:947,05/11/18 05:50:31,HLT_Mu8p5_IP3p5_part5_v1,0.000036061,0.000035420,26.0,HFOC
316114:6666,948:948,05/11/18 05:50:54,HLT_Mu8p5_IP3p5_part5_v1,0.000036028,0.000035385,25.9,HFOC
316114:6666,949:949,05/11/18 05:51:18,HLT_Mu8p5_IP3p5_part5_v1,0.000035999,0.000035358,25.9,HFOC
316114:6666,950:950,05/11/18 05:51:41,HLT_Mu8p5_IP3p5_part5_v1,0.000035987,0.000035297,25.9,HFOC
316114:6666,951:951,05/11/18 05:52:04,HLT_Mu8p5_IP3p5_part5_v1,0.000035967,0.000035323,25.9,HFOC
316114:6666,952:952,05/11/18 05:52:28,HLT_Mu8p5_IP3p5_part5_v1,0.000035942,0.000035303,25.9,HFOC
316114:6666,953:953,05/11/18 05:52:51,HLT_Mu8p5_IP3p5_part5_v1,0.000035912,0.000035274,25.9,HFOC
316114:6666,954:954,05/11/18 05:53:14,HLT_Mu8p5_IP3p5_part5_v1,0.000035897,0.000035259,25.8,HFOC
316114:6666,955:955,05/11/18 05:53:38,HLT_Mu8p5_IP3p5_part5_v1,0.000035864,0.000035228,25.8,HFOC
316114:6666,956:956,05/11/18 05:54:01,HLT_Mu8p5_IP3p5_part5_v1,0.000035838,0.000035201,25.8,HFOC
316114:6666,957:957,05/11/18 05:54:24,HLT_Mu8p5_IP3p5_part5_v1,0.000035831,0.000035194,25.8,HFOC
316114:6666,958:958,05/11/18 05:54:48,HLT_Mu8p5_IP3p5_part5_v1,0.000035775,0.000035139,25.8,HFOC
316114:6666,959:959,05/11/18 05:55:11,HLT_Mu8p5_IP3p5_part5_v1,0.000035781,0.000035145,25.8,HFOC
316114:6666,960:960,05/11/18 05:55:34,HLT_Mu8p5_IP3p5_part5_v1,0.000035754,0.000035118,25.7,HFOC
316114:6666,961:961,05/11/18 05:55:57,HLT_Mu8p5_IP3p5_part5_v1,0.000035727,0.000035096,25.7,HFOC
316114:6666,962:962,05/11/18 05:56:21,HLT_Mu8p5_IP3p5_part5_v1,0.000035710,0.000035078,25.7,HFOC
316114:6666,963:963,05/11/18 05:56:44,HLT_Mu8p5_IP3p5_part5_v1,0.000035673,0.000035039,25.7,HFOC
316114:6666,964:964,05/11/18 05:57:07,HLT_Mu8p5_IP3p5_part5_v1,0.000035658,0.000035025,25.7,HFOC
316114:6666,965:965,05/11/18 05:57:31,HLT_Mu8p5_IP3p5_part5_v1,0.000035636,0.000034505,25.7,HFOC
316114:6666,966:966,05/11/18 05:57:54,HLT_Mu8p5_IP3p5_part5_v1,0.000035616,0.000034986,25.6,HFOC
316114:6666,967:967,05/11/18 05:58:17,HLT_Mu8p5_IP3p5_part5_v1,0.000035585,0.000034958,25.6,HFOC
316114:6666,968:968,05/11/18 05:58:41,HLT_Mu8p5_IP3p5_part5_v1,0.000035519,0.000034891,25.6,HFOC
316114:6666,969:969,05/11/18 05:59:04,HLT_Mu8p5_IP3p5_part5_v1,0.000035584,0.000034957,25.6,HFOC
316114:6666,970:970,05/11/18 05:59:27,HLT_Mu8p5_IP3p5_part5_v1,0.000035539,0.000034914,25.6,HFOC
316114:6666,971:971,05/11/18 05:59:51,HLT_Mu8p5_IP3p5_part5_v1,0.000035493,0.000034866,25.6,HFOC
316114:6666,972:972,05/11/18 06:00:14,HLT_Mu8p5_IP3p5_part5_v1,0.000035385,0.000034758,25.5,HFOC
316114:6666,973:973,05/11/18 06:00:37,HLT_Mu8p5_IP3p5_part5_v1,0.000035393,0.000034772,25.5,HFOC
316114:6666,974:974,05/11/18 06:01:01,HLT_Mu8p5_IP3p5_part5_v1,0.000035438,0.000034820,25.5,HFOC
316114:6666,975:975,05/11/18 06:01:24,HLT_Mu8p5_IP3p5_part5_v1,0.000035487,0.000034860,25.6,HFOC
316114:6666,976:976,05/11/18 06:01:47,HLT_Mu8p5_IP3p5_part5_v1,0.000035375,0.000034253,25.5,HFOC
316114:6666,977:977,05/11/18 06:02:10,HLT_Mu8p5_IP3p5_part5_v1,0.000035366,0.000034746,25.5,HFOC
316114:6666,978:978,05/11/18 06:02:34,HLT_Mu8p5_IP3p5_part5_v1,0.000035347,0.000034232,25.5,HFOC
316114:6666,979:979,05/11/18 06:02:57,HLT_Mu8p5_IP3p5_part5_v1,0.000035323,0.000034700,25.4,HFOC
316114:6666,980:980,05/11/18 06:03:20,HLT_Mu8p5_IP3p5_part5_v1,0.000035318,0.000034693,25.4,HFOC
316114:6666,981:981,05/11/18 06:03:44,HLT_Mu8p5_IP3p5_part5_v1,0.000035323,0.000034704,25.4,HFOC
316114:6666,982:982,05/11/18 06:04:07,HLT_Mu8p5_IP3p5_part5_v1,0.000035318,0.000034696,25.4,HFOC
316114:6666,983:983,05/11/18 06:04:30,HLT_Mu8p5_IP3p5_part5_v1,0.000035316,0.000034696,25.4,HFOC
316114:6666,984:984,05/11/18 06:04:54,HLT_Mu8p5_IP3p5_part5_v1,0.000035310,0.000034689,25.4,HFOC
316114:6666,985:985,05/11/18 06:05:17,HLT_Mu8p5_IP3p5_part5_v1,0.000035273,0.000034653,25.4,HFOC
316114:6666,986:986,05/11/18 06:05:40,HLT_Mu8p5_IP3p5_part5_v1,0.000035260,0.000034642,25.4,HFOC
316114:6666,987:987,05/11/18 06:06:04,HLT_Mu8p5_IP3p5_part5_v1,0.000035235,0.000034614,25.4,HFOC
316114:6666,988:988,05/11/18 06:06:27,HLT_Mu8p5_IP3p5_part5_v1,0.000035218,0.000034599,25.4,HFOC
316114:6666,989:989,05/11/18 06:06:50,HLT_Mu8p5_IP3p5_part5_v1,0.000035218,0.000034550,25.4,HFOC
316114:6666,990:990,05/11/18 06:07:13,HLT_Mu8p5_IP3p5_part5_v1,0.000035198,0.000031399,25.3,HFOC
316114:6666,991:991,05/11/18 06:07:37,HLT_Mu8p5_IP3p5_part5_v1,0.000035183,0.000023513,25.3,HFOC
316114:6666,992:992,05/11/18 06:08:00,HLT_Mu8p5_IP3p5_part5_v1,0.000035166,0.000034551,25.3,HFOC
316114:6666,993:993,05/11/18 06:08:23,HLT_Mu8p5_IP3p5_part5_v1,0.000035148,0.000034530,25.3,HFOC
316114:6666,994:994,05/11/18 06:08:47,HLT_Mu8p5_IP3p5_part5_v1,0.000035130,0.000034513,25.3,HFOC
316114:6666,995:995,05/11/18 06:09:10,HLT_Mu8p5_IP3p5_part5_v1,0.000035104,0.000034486,25.3,HFOC
316114:6666,996:996,05/11/18 06:09:33,HLT_Mu8p5_IP3p5_part5_v1,0.000035048,0.000034434,25.2,HFOC
316114:6666,997:997,05/11/18 06:09:57,HLT_Mu8p5_IP3p5_part5_v1,0.000035049,0.000034437,25.2,HFOC
316114:6666,998:998,05/11/18 06:10:20,HLT_Mu8p5_IP3p5_part5_v1,0.000035035,0.000034417,25.2,HFOC
316114:6666,999:999,05/11/18 06:10:43,HLT_Mu8p5_IP3p5_part5_v1,0.000035025,0.000034415,25.2,HFOC
316114:6666,1000:1000,05/11/18 06:11:07,HLT_Mu8p5_IP3p5_part5_v1,0.000035046,0.000034433,25.2,HFOC
316114:6666,1001:1001,05/11/18 06:11:30,HLT_Mu8p5_IP3p5_part5_v1,0.000034997,0.000034335,25.2,HFOC
316114:6666,1002:1002,05/11/18 06:11:53,HLT_Mu8p5_IP3p5_part5_v1,0.000034982,0.000034371,25.2,HFOC
316114:6666,1003:1003,05/11/18 06:12:16,HLT_Mu8p5_IP3p5_part5_v1,0.000034969,0.000034357,25.2,HFOC
316114:6666,1004:1004,05/11/18 06:12:40,HLT_Mu8p5_IP3p5_part5_v1,0.000034956,0.000034343,25.2,HFOC
316114:6666,1005:1005,05/11/18 06:13:03,HLT_Mu8p5_IP3p5_part5_v1,0.000034925,0.000034310,25.1,HFOC
316114:6666,1006:1006,05/11/18 06:13:26,HLT_Mu8p5_IP3p5_part5_v1,0.000034903,0.000034295,25.1,HFOC
316114:6666,1007:1007,05/11/18 06:13:50,HLT_Mu8p5_IP3p5_part5_v1,0.000034889,0.000034277,25.1,HFOC
316114:6666,1008:1008,05/11/18 06:14:13,HLT_Mu8p5_IP3p5_part5_v1,0.000034867,0.000032704,25.1,HFOC
316114:6666,1009:1009,05/11/18 06:14:36,HLT_Mu8p5_IP3p5_part5_v1,0.000034843,0.000034237,25.1,HFOC
316114:6666,1010:1010,05/11/18 06:15:00,HLT_Mu8p5_IP3p5_part5_v1,0.000034811,0.000034205,25.1,HFOC
316114:6666,1011:1011,05/11/18 06:15:23,HLT_Mu8p5_IP3p5_part5_v1,0.000034801,0.000034188,25.1,HFOC
316114:6666,1012:1012,05/11/18 06:15:46,HLT_Mu8p5_IP3p5_part5_v1,0.000034789,0.000034181,25.0,HFOC
316114:6666,1013:1013,05/11/18 06:16:10,HLT_Mu8p5_IP3p5_part5_v1,0.000034769,0.000034163,25.0,HFOC
316114:6666,1014:1014,05/11/18 06:16:33,HLT_Mu8p5_IP3p5_part5_v1,0.000034752,0.000034146,25.0,HFOC
316114:6666,1015:1015,05/11/18 06:16:56,HLT_Mu8p5_IP3p5_part5_v1,0.000034728,0.000034123,25.0,HFOC
316114:6666,1016:1016,05/11/18 06:17:20,HLT_Mu8p5_IP3p5_part5_v1,0.000034704,0.000033614,25.0,HFOC
316114:6666,1017:1017,05/11/18 06:17:43,HLT_Mu8p5_IP3p5_part5_v1,0.000034684,0.000034078,25.0,HFOC
316114:6666,1018:1018,05/11/18 06:18:06,HLT_Mu8p5_IP3p5_part5_v1,0.000034666,0.000034063,25.0,HFOC
316114:6666,1019:1019,05/11/18 06:18:30,HLT_Mu8p5_IP3p5_part5_v1,0.000034642,0.000034045,24.9,HFOC
316114:6666,1020:1020,05/11/18 06:18:53,HLT_Mu8p5_IP3p5_part5_v1,0.000034616,0.000034018,24.9,HFOC
316114:6666,1021:1021,05/11/18 06:19:16,HLT_Mu8p5_IP3p5_part5_v1,0.000034605,0.000034004,24.9,HFOC
316114:6666,1022:1022,05/11/18 06:19:39,HLT_Mu8p5_IP3p5_part5_v1,0.000034580,0.000033983,24.9,HFOC
316114:6666,1023:1023,05/11/18 06:20:03,HLT_Mu8p5_IP3p5_part5_v1,0.000034540,0.000033944,24.9,HFOC
316114:6666,1024:1024,05/11/18 06:20:26,HLT_Mu8p5_IP3p5_part5_v1,0.000034529,0.000033929,24.9,HFOC
316114:6666,1025:1025,05/11/18 06:20:49,HLT_Mu8p5_IP3p5_part5_v1,0.000034510,0.000033914,24.8,HFOC
316114:6666,1026:1026,05/11/18 06:21:13,HLT_Mu8p5_IP3p5_part5_v1,0.000034490,0.000033893,24.8,HFOC
316114:6666,1027:1027,05/11/18 06:21:36,HLT_Mu8p5_IP3p5_part5_v1,0.000034468,0.000033819,24.8,HFOC
316114:6666,1028:1028,05/11/18 06:21:59,HLT_Mu8p5_IP3p5_part5_v1,0.000034456,0.000033812,24.8,HFOC
316114:6666,1029:1029,05/11/18 06:22:23,HLT_Mu8p5_IP3p5_part5_v1,0.000034431,0.000033838,24.8,HFOC
316114:6666,1030:1030,05/11/18 06:22:46,HLT_Mu8p5_IP3p5_part5_v1,0.000034408,0.000033812,24.8,HFOC
316114:6666,1031:1031,05/11/18 06:23:09,HLT_Mu8p5_IP3p5_part5_v1,0.000034387,0.000033795,24.8,HFOC
316114:6666,1032:1032,05/11/18 06:23:33,HLT_Mu8p5_IP3p5_part5_v1,0.000034370,0.000033774,24.7,HFOC
316114:6666,1033:1033,05/11/18 06:23:56,HLT_Mu8p5_IP3p5_part5_v1,0.000034348,0.000033751,24.7,HFOC
316114:6666,1034:1034,05/11/18 06:24:19,HLT_Mu8p5_IP3p5_part5_v1,0.000034332,0.000033738,24.7,HFOC
316114:6666,1035:1035,05/11/18 06:24:43,HLT_Mu8p5_IP3p5_part5_v1,0.000034306,0.000033714,24.7,HFOC
316114:6666,1036:1036,05/11/18 06:25:06,HLT_Mu8p5_IP3p5_part5_v1,0.000034284,0.000033695,24.7,HFOC
316114:6666,1037:1037,05/11/18 06:25:29,HLT_Mu8p5_IP3p5_part5_v1,0.000034260,0.000033669,24.7,HFOC
316114:6666,1038:1038,05/11/18 06:25:52,HLT_Mu8p5_IP3p5_part5_v1,0.000034234,0.000033645,24.7,HFOC
316114:6666,1039:1039,05/11/18 06:26:16,HLT_Mu8p5_IP3p5_part5_v1,0.000034209,0.000033622,24.6,HFOC
316114:6666,1040:1040,05/11/18 06:26:39,HLT_Mu8p5_IP3p5_part5_v1,0.000034186,0.000033598,24.6,HFOC
316114:6666,1041:1041,05/11/18 06:27:02,HLT_Mu8p5_IP3p5_part5_v1,0.000034175,0.000033587,24.6,HFOC
316114:6666,1042:1042,05/11/18 06:27:26,HLT_Mu8p5_IP3p5_part5_v1,0.000034160,0.000033570,24.6,HFOC
316114:6666,1043:1043,05/11/18 06:27:49,HLT_Mu8p5_IP3p5_part5_v1,0.000034146,0.000033075,24.6,HFOC
316114:6666,1044:1044,05/11/18 06:28:12,HLT_Mu8p5_IP3p5_part5_v1,0.000034132,0.000033069,24.6,HFOC
316114:6666,1045:1045,05/11/18 06:28:36,HLT_Mu8p5_IP3p5_part5_v1,0.000034121,0.000033538,24.6,HFOC
316114:6666,1046:1046,05/11/18 06:28:59,HLT_Mu8p5_IP3p5_part5_v1,0.000034108,0.000033519,24.6,HFOC
316114:6666,1047:1047,05/11/18 06:29:22,HLT_Mu8p5_IP3p5_part5_v1,0.000034094,0.000033510,24.5,HFOC
316114:6666,1048:1048,05/11/18 06:29:45,HLT_Mu8p5_IP3p5_part5_v1,0.000034079,0.000033491,24.5,HFOC
316114:6666,1049:1049,05/11/18 06:30:09,HLT_Mu8p5_IP3p5_part5_v1,0.000034064,0.000033475,24.5,HFOC
316114:6666,1050:1050,05/11/18 06:30:32,HLT_Mu8p5_IP3p5_part5_v1,0.000034050,0.000033468,24.5,HFOC
316114:6666,1051:1051,05/11/18 06:30:55,HLT_Mu8p5_IP3p5_part5_v1,0.000034037,0.000033455,24.5,HFOC
316114:6666,1052:1052,05/11/18 06:31:19,HLT_Mu8p5_IP3p5_part5_v1,0.000034024,0.000033392,24.5,HFOC
316114:6666,1053:1053,05/11/18 06:31:42,HLT_Mu8p5_IP3p5_part5_v1,0.000034004,0.000033422,24.5,HFOC
316114:6666,1054:1054,05/11/18 06:32:05,HLT_Mu8p5_IP3p5_part5_v1,0.000033982,0.000032917,24.5,HFOC
316114:6666,1055:1055,05/11/18 06:32:29,HLT_Mu8p5_IP3p5_part5_v1,0.000033971,0.000033389,24.5,HFOC
316114:6666,1056:1056,05/11/18 06:32:52,HLT_Mu8p5_IP3p5_part5_v1,0.000033952,0.000033373,24.4,HFOC
316114:6666,1057:1057,05/11/18 06:33:15,HLT_Mu8p5_IP3p5_part5_v1,0.000033932,0.000033349,24.4,HFOC
316114:6666,1058:1058,05/11/18 06:33:39,HLT_Mu8p5_IP3p5_part5_v1,0.000033911,0.000033334,24.4,HFOC
316114:6666,1059:1059,05/11/18 06:34:02,HLT_Mu8p5_IP3p5_part5_v1,0.000033895,0.000033264,24.4,HFOC
316114:6666,1060:1060,05/11/18 06:34:25,HLT_Mu8p5_IP3p5_part5_v1,0.000033877,0.000033299,24.4,HFOC
316114:6666,1061:1061,05/11/18 06:34:49,HLT_Mu8p5_IP3p5_part5_v1,0.000033858,0.000033275,24.4,HFOC
316114:6666,1062:1062,05/11/18 06:35:12,HLT_Mu8p5_IP3p5_part5_v1,0.000033796,0.000033217,24.3,HFOC
316114:6666,1063:1063,05/11/18 06:35:35,HLT_Mu8p5_IP3p5_part5_v1,0.000033813,0.000033235,24.3,HFOC
316114:6666,1064:1064,05/11/18 06:35:59,HLT_Mu8p5_IP3p5_part5_v1,0.000033805,0.000033225,24.3,HFOC
316114:6666,1065:1065,05/11/18 06:36:22,HLT_Mu8p5_IP3p5_part5_v1,0.000033792,0.000033216,24.3,HFOC
316114:6666,1066:1066,05/11/18 06:36:45,HLT_Mu8p5_IP3p5_part5_v1,0.000033813,0.000033189,24.3,HFOC
316114:6666,1067:1067,05/11/18 06:37:08,HLT_Mu8p5_IP3p5_part5_v1,0.000033751,0.000033172,24.3,HFOC
316114:6666,1068:1068,05/11/18 06:37:32,HLT_Mu8p5_IP3p5_part5_v1,0.000033734,0.000033154,24.3,HFOC
316114:6666,1069:1069,05/11/18 06:37:55,HLT_Mu8p5_IP3p5_part5_v1,0.000033708,0.000033135,24.3,HFOC
316114:6666,1070:1070,05/11/18 06:38:18,HLT_Mu8p5_IP3p5_part5_v1,0.000033685,0.000033064,24.3,HFOC
316114:6666,1071:1071,05/11/18 06:38:42,HLT_Mu8p5_IP3p5_part5_v1,0.000033669,0.000033092,24.2,HFOC
316114:6666,1072:1072,05/11/18 06:39:05,HLT_Mu8p5_IP3p5_part5_v1,0.000033652,0.000033077,24.2,HFOC
316114:6666,1073:1073,05/11/18 06:39:28,HLT_Mu8p5_IP3p5_part5_v1,0.000033636,0.000033065,24.2,HFOC
316114:6666,1074:1074,05/11/18 06:39:52,HLT_Mu8p5_IP3p5_part5_v1,0.000033616,0.000033043,24.2,HFOC
316114:6666,1075:1075,05/11/18 06:40:15,HLT_Mu8p5_IP3p5_part5_v1,0.000033602,0.000033034,24.2,HFOC
316114:6666,1076:1076,05/11/18 06:40:38,HLT_Mu8p5_IP3p5_part5_v1,0.000033584,0.000033013,24.2,HFOC
316114:6666,1077:1077,05/11/18 06:41:02,HLT_Mu8p5_IP3p5_part5_v1,0.000033567,0.000032994,24.2,HFOC
